student_id,weekday,class_start_time,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,expected_time,check_in_time,late_minutes
N22DCCN672,Wednesday,07:00,9.8,sunny,bus,23.1,0.73,8.26,yes,06:34,06:36,0
N22DCCN487,Saturday,07:00,5.5,cloudy,bus,25.9,0.56,7.87,yes,06:47,06:54,0
N22DCCN240,Sunday,07:00,5.6,windy,bus,37.4,0.72,7.17,yes,06:51,06:51,0
N22DCME885,Sunday,07:00,6.3,sunny,bus,38.6,0.51,6.1,yes,06:50,07:02,3
N22DCVT647,Sunday,07:00,7.1,cloudy,bus,27.8,0.84,5.41,yes,06:44,06:59,0
N22DCME961,Monday,07:00,9.6,sunny,bus,26.2,0.53,8.33,yes,06:38,06:51,0
N22DCVT611,Monday,07:00,2.1,rainy,bike,20.6,0.6,5.17,yes,06:53,07:00,1
N22DCCN831,Saturday,07:00,7.9,rainy,bus,20.9,0.77,8.15,yes,06:37,06:43,0
N22DCVT001,Friday,07:00,2.4,sunny,bike,24.4,0.64,8.73,yes,06:54,06:55,0
N22DCCN199,Monday,07:00,8.5,rainy,bus,22.8,0.84,5.13,yes,06:37,06:49,0
N22DCIT312,Wednesday,07:00,8.3,rainy,bus,30.3,0.88,8.47,yes,06:43,06:47,0
N22DCVT768,Tuesday,07:00,8.0,rainy,bus,33.6,0.96,7.31,yes,06:45,06:52,0
N22DCIT710,Monday,07:00,8.8,sunny,bus,28.7,0.64,7.86,yes,06:41,06:46,0
N22DCIT793,Monday,07:00,6.1,windy,bus,33.2,0.62,8.08,yes,06:48,06:53,0
N22DCVT247,Wednesday,07:00,9.2,rainy,bus,31.5,0.82,6.48,no,06:42,06:55,0
N22DCCN475,Sunday,07:00,6.5,sunny,bus,37.1,0.92,6.51,yes,06:49,07:00,1
N22DCDK251,Wednesday,07:00,2.6,sunny,bike,21.5,0.95,5.19,yes,06:52,07:02,3
N22DCIT049,Tuesday,07:00,0.5,sunny,walk,4.3,0.53,7.76,yes,06:53,07:06,7
N22DCIT021,Sunday,07:00,3.7,sunny,bike,17.2,0.58,5.74,yes,06:47,06:57,0
N22DCVT920,Saturday,07:00,3.0,sunny,bike,22.8,0.95,5.6,yes,06:52,06:58,0
N22DCCN612,Sunday,07:00,9.9,windy,bus,24.8,0.61,5.8,yes,06:36,06:36,0
N22DCME880,Sunday,07:00,7.1,rainy,bus,38.0,0.56,6.2,yes,06:48,07:02,2
N22DCME213,Friday,07:00,3.1,cloudy,bike,23.7,0.59,6.17,yes,06:52,07:00,0
N22DCIT880,Wednesday,07:00,6.6,windy,bus,31.8,0.74,8.68,yes,06:47,06:58,0
N22DCME973,Tuesday,07:00,8.9,sunny,bus,35.2,0.78,7.62,yes,06:44,06:54,0
N22DCCN234,Friday,07:00,5.7,sunny,bus,32.8,0.74,8.16,yes,06:49,06:51,0
N22DCME496,Friday,07:00,7.8,cloudy,bus,25.7,0.9,5.74,yes,06:41,06:44,0
N22DCIT928,Thursday,07:00,3.4,sunny,bike,18.4,0.99,8.93,yes,06:48,06:59,0
N22DCIT981,Wednesday,07:00,7.7,windy,bus,22.0,0.6,6.73,yes,06:39,06:49,0
N22DCCN919,Monday,07:00,5.3,cloudy,bus,35.3,0.58,8.4,no,06:50,07:04,5
N22DCVT098,Wednesday,07:00,7.3,cloudy,bus,27.8,0.64,8.79,yes,06:44,06:47,0
N22DCME667,Tuesday,07:00,5.3,sunny,bus,27.7,1.0,7.77,yes,06:48,06:49,0
N22DCDK523,Wednesday,07:00,4.2,sunny,bike,23.8,0.81,7.71,yes,06:49,06:50,0
N22DCME023,Saturday,07:00,9.2,sunny,bus,31.1,0.81,8.73,yes,06:42,06:53,0
N22DCVT806,Tuesday,07:00,6.1,sunny,bus,27.7,0.99,5.12,yes,06:46,06:53,0
N22DCIT904,Wednesday,07:00,2.3,cloudy,bike,24.5,0.6,6.1,no,06:54,06:57,0
N22DCDK084,Thursday,07:00,7.6,rainy,bus,37.0,0.78,5.92,yes,06:47,06:57,0
N22DCCN743,Saturday,07:00,2.1,cloudy,bike,19.9,0.69,7.14,yes,06:53,07:00,1
N22DCME507,Sunday,07:00,3.9,cloudy,bike,24.7,0.62,8.38,yes,06:50,06:51,0
N22DCCN186,Saturday,07:00,3.2,sunny,bike,16.7,0.79,5.19,yes,06:48,06:50,0
N22DCDK616,Thursday,07:00,9.4,rainy,bus,28.6,0.8,6.77,no,06:40,06:45,0
N22DCVT285,Friday,07:00,6.6,windy,bus,25.9,0.66,8.22,yes,06:44,06:53,0
N22DCDK699,Saturday,07:00,9.3,cloudy,bus,39.2,0.55,7.74,yes,06:45,06:56,0
N22DCME443,Friday,07:00,7.7,cloudy,bus,29.8,0.84,6.34,yes,06:44,06:59,0
N22DCIT432,Tuesday,07:00,5.7,windy,bus,39.6,0.91,8.66,yes,06:51,06:52,0
N22DCDK114,Friday,07:00,9.5,sunny,bus,31.2,0.6,8.6,yes,06:41,06:51,0
N22DCVT975,Monday,07:00,6.6,sunny,bus,20.7,0.78,5.78,yes,06:40,06:49,0
N22DCCN723,Friday,07:00,8.0,sunny,bus,33.9,0.53,7.99,no,06:45,06:47,0
N22DCCN178,Tuesday,07:00,9.2,sunny,bus,28.3,0.57,5.86,yes,06:40,06:44,0
N22DCCN177,Tuesday,07:00,1.6,sunny,walk,5.5,0.65,8.12,yes,06:42,06:50,0
N22DCCN890,Thursday,07:00,9.4,sunny,bus,30.8,0.78,6.76,yes,06:41,06:52,0
N22DCVT937,Saturday,07:00,1.5,windy,walk,4.6,0.56,7.98,yes,06:40,06:41,0
N22DCVT288,Tuesday,07:00,4.0,rainy,bike,24.3,0.94,5.11,yes,06:50,06:54,0
N22DCME323,Tuesday,07:00,6.9,rainy,bus,28.8,0.83,6.98,no,06:45,06:48,0
N22DCCN884,Thursday,07:00,2.3,windy,bike,17.3,0.64,7.76,yes,06:52,07:01,2
N22DCCN931,Tuesday,07:00,2.8,rainy,bike,22.9,0.86,5.67,yes,06:52,06:59,0
N22DCCN645,Saturday,07:00,4.9,cloudy,bike,17.5,0.5,6.22,yes,06:43,06:47,0
N22DCIT067,Thursday,07:00,0.8,rainy,walk,4.6,0.74,5.64,yes,06:49,07:03,4
N22DCCN374,Sunday,07:00,3.0,sunny,bike,23.2,0.66,7.7,yes,06:52,07:00,0
N22DCME743,Sunday,07:00,6.8,sunny,bus,35.6,0.54,7.98,yes,06:48,06:49,0
N22DCIT368,Saturday,07:00,9.7,rainy,bus,24.9,0.65,6.57,yes,06:36,06:43,0
N22DCIT795,Thursday,07:00,1.7,sunny,walk,4.7,0.61,6.92,yes,06:38,06:43,0
N22DCIT030,Monday,07:00,9.9,sunny,bus,35.4,0.88,8.85,yes,06:43,06:44,0
N22DCDK433,Saturday,07:00,5.6,sunny,bus,37.6,0.73,7.12,yes,06:51,06:57,0
N22DCDK777,Tuesday,07:00,6.2,sunny,bus,20.6,0.62,6.59,yes,06:41,06:43,0
N22DCCN053,Sunday,07:00,3.2,sunny,bike,22.3,0.69,6.24,yes,06:51,07:06,6
N22DCVT290,Saturday,07:00,7.5,rainy,bus,24.7,0.67,8.9,yes,06:41,06:46,0
N22DCVT190,Monday,07:00,0.9,sunny,walk,5.6,0.85,8.0,yes,06:50,06:51,0
N22DCIT575,Monday,07:00,8.4,sunny,bus,32.3,0.91,8.89,yes,06:44,06:52,0
N22DCME695,Thursday,07:00,8.8,sunny,bus,27.3,0.68,5.46,yes,06:40,06:47,0
N22DCME402,Tuesday,07:00,6.1,cloudy,bus,29.9,0.82,6.03,yes,06:47,06:59,0
N22DCME838,Wednesday,07:00,5.3,sunny,bus,24.7,0.95,7.34,yes,06:47,06:49,0
N22DCIT097,Thursday,07:00,8.9,sunny,bus,22.7,0.89,7.1,no,06:36,06:50,0
N22DCVT340,Saturday,07:00,3.3,sunny,bike,24.8,0.67,6.88,yes,06:52,06:56,0
N22DCIT234,Sunday,07:00,0.9,rainy,walk,4.3,0.92,8.66,yes,06:47,06:51,0
N22DCCN036,Wednesday,07:00,0.5,sunny,walk,4.9,0.98,7.9,yes,06:53,07:04,4
N22DCME914,Thursday,07:00,9.8,sunny,bus,28.5,0.96,6.2,yes,06:39,06:42,0
N22DCDK595,Thursday,07:00,5.8,windy,bus,31.7,0.82,5.48,yes,06:49,06:59,0
N22DCCN379,Saturday,07:00,9.0,sunny,bus,30.7,0.5,6.43,yes,06:42,06:54,0
N22DCVT447,Wednesday,07:00,8.5,rainy,bus,34.5,0.52,7.05,yes,06:45,06:55,0
N22DCVT899,Friday,07:00,1.5,windy,walk,4.9,0.97,5.08,yes,06:41,06:48,0
N22DCIT719,Tuesday,07:00,8.7,sunny,bus,24.3,0.65,7.56,yes,06:38,06:49,0
N22DCCN040,Saturday,07:00,1.5,sunny,walk,5.5,0.75,7.77,no,06:43,06:50,0
N22DCIT066,Thursday,07:00,8.6,cloudy,bus,24.9,0.93,8.87,yes,06:39,06:48,0
N22DCDK286,Wednesday,07:00,2.2,sunny,bike,16.7,0.56,8.24,yes,06:52,07:04,5
N22DCVT073,Saturday,07:00,0.7,sunny,walk,6.0,0.54,6.59,yes,06:53,07:07,8
N22DCDK917,Tuesday,07:00,7.8,sunny,bus,34.8,0.53,6.72,yes,06:46,06:53,0
N22DCDK603,Tuesday,07:00,4.7,sunny,bike,23.7,0.96,6.83,yes,06:48,06:55,0
N22DCCN115,Friday,07:00,3.2,cloudy,bike,20.0,0.72,6.62,no,06:50,06:53,0
N22DCIT798,Friday,07:00,8.8,sunny,bus,38.4,0.93,6.43,no,06:46,06:50,0
N22DCCN562,Sunday,07:00,1.5,sunny,walk,4.4,0.77,8.57,yes,06:39,06:46,0
N22DCVT750,Thursday,07:00,9.1,sunny,bus,33.8,0.53,5.78,yes,06:43,06:50,0
N22DCME547,Thursday,07:00,6.8,sunny,bus,39.1,0.94,7.81,yes,06:49,06:55,0
N22DCIT407,Thursday,07:00,1.0,cloudy,walk,5.9,0.8,7.6,yes,06:49,07:00,1
N22DCME107,Monday,07:00,4.3,cloudy,bike,20.2,0.61,8.17,yes,06:47,06:47,0
N22DCDK116,Wednesday,07:00,6.8,sunny,bus,36.0,0.74,8.19,yes,06:48,06:55,0
N22DCIT566,Saturday,07:00,1.8,rainy,walk,5.6,0.98,8.41,yes,06:40,06:48,0
N22DCVT969,Friday,07:00,1.9,windy,walk,4.7,0.77,5.83,yes,06:35,06:40,0
N22DCIT067,Friday,07:00,6.3,cloudy,bus,27.9,0.94,6.39,yes,06:46,06:56,0
N22DCDK200,Tuesday,07:00,6.8,windy,bus,38.0,0.77,7.08,yes,06:49,06:49,0
N22DCDK393,Saturday,07:00,2.8,sunny,bike,18.2,0.81,6.71,yes,06:50,06:55,0
N22DCVT504,Friday,07:00,2.9,windy,bike,17.1,0.59,8.61,yes,06:49,06:50,0
N22DCME004,Tuesday,07:00,2.5,sunny,bike,24.3,0.56,6.93,yes,06:53,06:55,0
N22DCCN910,Tuesday,07:00,2.4,cloudy,bike,24.0,0.9,6.49,yes,06:54,07:06,7
N22DCVT030,Friday,07:00,4.5,sunny,bike,17.6,0.99,8.15,no,06:44,06:57,0
N22DCME313,Friday,07:00,6.1,windy,bus,25.9,0.81,6.55,yes,06:45,06:57,0
N22DCIT101,Thursday,07:00,8.8,rainy,bus,33.7,0.83,8.31,yes,06:44,06:52,0
N22DCDK874,Monday,07:00,9.1,windy,bus,23.1,0.63,7.37,yes,06:36,06:39,0
N22DCIT768,Sunday,07:00,9.5,cloudy,bus,28.1,0.93,5.71,yes,06:39,06:43,0
N22DCCN633,Saturday,07:00,2.1,cloudy,bike,22.7,0.54,6.54,yes,06:54,06:58,0
N22DCVT853,Sunday,07:00,2.0,rainy,bike,20.0,0.9,6.01,yes,06:54,07:04,4
N22DCCN962,Friday,07:00,7.7,sunny,bus,32.6,0.82,8.97,no,06:45,06:55,0
N22DCDK738,Sunday,07:00,0.7,sunny,walk,6.0,0.54,7.68,yes,06:53,07:06,6
N22DCCN586,Thursday,07:00,3.6,sunny,bike,17.2,0.56,8.99,yes,06:47,06:58,0
N22DCIT375,Tuesday,07:00,7.1,sunny,bus,30.4,0.81,6.72,yes,06:45,06:47,0
N22DCCN246,Thursday,07:00,9.7,rainy,bus,24.3,0.51,6.44,yes,06:36,06:44,0
N22DCDK468,Saturday,07:00,4.7,sunny,bike,15.1,0.67,7.54,yes,06:41,06:44,0
N22DCCN231,Tuesday,07:00,9.5,cloudy,bus,20.8,0.77,7.2,no,06:32,06:37,0
N22DCME048,Sunday,07:00,5.8,sunny,bus,24.2,0.85,7.85,no,06:45,06:49,0
N22DCCN704,Sunday,07:00,3.4,rainy,bike,22.4,0.62,5.68,yes,06:50,07:02,2
N22DCVT599,Sunday,07:00,8.8,sunny,bus,23.2,0.57,5.41,yes,06:37,06:51,0
N22DCIT461,Monday,07:00,4.8,cloudy,bike,15.6,0.93,7.25,yes,06:41,06:45,0
N22DCIT317,Monday,07:00,5.5,rainy,bus,24.3,0.66,7.75,no,06:46,06:53,0
N22DCCN658,Monday,07:00,5.3,sunny,bus,28.0,0.91,8.69,yes,06:48,06:52,0
N22DCME713,Wednesday,07:00,7.2,windy,bus,29.2,0.76,7.05,yes,06:45,06:50,0
N22DCDK395,Tuesday,07:00,6.3,sunny,bus,32.5,0.64,6.69,no,06:48,06:58,0
N22DCDK433,Monday,07:00,9.8,rainy,bus,21.1,0.93,6.02,yes,06:32,06:45,0
N22DCME961,Monday,07:00,6.1,sunny,bus,20.0,0.94,8.44,yes,06:41,06:48,0
N22DCVT274,Wednesday,07:00,6.7,cloudy,bus,20.8,0.5,7.71,yes,06:40,06:53,0
N22DCCN598,Monday,07:00,4.4,sunny,bike,18.4,0.56,7.45,yes,06:45,06:47,0
N22DCVT643,Monday,07:00,3.3,sunny,bike,17.5,0.55,6.27,yes,06:48,06:59,0
N22DCVT533,Friday,07:00,2.5,sunny,bike,22.4,0.84,8.33,yes,06:53,06:54,0
N22DCVT664,Wednesday,07:00,6.3,sunny,bus,20.5,0.71,8.21,yes,06:41,06:46,0
N22DCVT106,Sunday,07:00,2.3,sunny,bike,16.7,0.7,7.69,yes,06:51,06:54,0
N22DCVT025,Tuesday,07:00,7.6,sunny,bus,22.0,1.0,8.93,yes,06:39,06:40,0
N22DCIT595,Monday,07:00,1.3,rainy,walk,5.6,0.98,5.09,yes,06:46,06:47,0
N22DCIT146,Friday,07:00,3.1,rainy,bike,17.7,0.82,8.29,yes,06:49,07:02,2
N22DCVT987,Thursday,07:00,7.6,cloudy,bus,35.2,0.99,6.89,yes,06:47,06:51,0
N22DCVT499,Tuesday,07:00,5.4,sunny,bus,34.9,0.53,6.36,no,06:50,06:55,0
N22DCVT073,Friday,07:00,7.9,sunny,bus,39.9,0.89,8.88,yes,06:48,06:49,0
N22DCIT193,Thursday,07:00,0.8,cloudy,walk,5.6,0.63,6.73,yes,06:51,07:06,6
N22DCDK227,Sunday,07:00,6.4,windy,bus,27.2,0.93,7.49,no,06:45,06:57,0
N22DCDK191,Friday,07:00,8.2,sunny,bus,39.0,0.82,6.53,yes,06:47,06:54,0
N22DCME917,Monday,07:00,7.7,cloudy,bus,30.4,0.91,5.37,yes,06:44,06:51,0
N22DCDK927,Sunday,07:00,5.1,sunny,bus,37.4,0.66,8.88,yes,06:51,07:06,6
N22DCDK997,Thursday,07:00,5.9,sunny,bus,24.8,0.99,8.93,yes,06:45,06:53,0
N22DCIT944,Tuesday,07:00,5.4,cloudy,bus,39.2,0.58,5.49,yes,06:51,06:55,0
N22DCCN708,Saturday,07:00,5.1,sunny,bus,34.5,0.64,5.49,yes,06:51,07:03,4
N22DCVT745,Sunday,07:00,2.5,sunny,bike,21.3,0.97,7.48,yes,06:52,07:06,7
N22DCCN419,Sunday,07:00,4.7,sunny,bike,24.7,0.79,5.78,yes,06:48,06:58,0
N22DCIT660,Wednesday,07:00,9.8,rainy,bus,26.9,0.62,7.92,no,06:38,06:43,0
N22DCCN650,Thursday,07:00,9.6,sunny,bus,35.6,0.67,8.79,yes,06:43,06:53,0
N22DCVT723,Saturday,07:00,3.7,cloudy,bike,23.4,0.51,5.28,yes,06:50,06:51,0
N22DCME920,Tuesday,07:00,2.7,rainy,bike,16.3,0.85,7.65,yes,06:50,06:56,0
N22DCCN794,Wednesday,07:00,8.9,sunny,bus,31.1,0.87,7.55,no,06:42,06:56,0
N22DCVT977,Thursday,07:00,1.3,rainy,walk,5.7,0.66,5.94,yes,06:46,06:47,0
N22DCME288,Thursday,07:00,7.7,rainy,bus,31.9,0.55,6.27,no,06:45,06:45,0
N22DCDK763,Saturday,07:00,0.9,sunny,walk,4.8,0.75,7.5,yes,06:48,06:50,0
N22DCDK714,Saturday,07:00,6.6,sunny,bus,37.5,0.77,6.0,yes,06:49,06:55,0
N22DCCN762,Monday,07:00,3.4,cloudy,bike,20.9,0.74,5.17,yes,06:50,06:54,0
N22DCME210,Thursday,07:00,8.7,rainy,bus,38.6,0.8,5.83,no,06:46,06:52,0
N22DCME367,Thursday,07:00,8.1,sunny,bus,36.2,0.81,7.87,yes,06:46,06:47,0
N22DCCN013,Thursday,07:00,5.8,cloudy,bus,22.4,0.75,7.28,yes,06:44,06:51,0
N22DCVT321,Friday,07:00,6.0,sunny,bus,30.3,0.71,5.24,yes,06:48,07:02,2
N22DCME142,Friday,07:00,3.9,cloudy,bike,21.6,0.74,6.89,yes,06:49,06:51,0
N22DCDK715,Sunday,07:00,7.3,rainy,bus,39.2,0.83,7.1,yes,06:48,06:57,0
N22DCME953,Thursday,07:00,5.7,sunny,bus,20.7,0.7,7.22,yes,06:43,06:49,0
N22DCME596,Thursday,07:00,5.1,sunny,bus,32.6,0.66,7.78,yes,06:50,06:57,0
N22DCME196,Monday,07:00,9.5,rainy,bus,28.2,0.53,5.01,yes,06:39,06:50,0
N22DCDK477,Tuesday,07:00,4.4,sunny,bike,16.2,0.56,5.99,yes,06:43,06:50,0
N22DCIT956,Thursday,07:00,4.2,sunny,bike,22.9,0.56,6.23,yes,06:48,07:03,4
N22DCCN796,Wednesday,07:00,6.5,cloudy,bus,34.6,0.51,5.93,yes,06:48,06:52,0
N22DCVT795,Wednesday,07:00,1.7,sunny,walk,5.9,0.91,8.44,yes,06:42,06:52,0
N22DCVT170,Tuesday,07:00,8.9,rainy,bus,24.9,0.99,8.54,yes,06:38,06:49,0
N22DCME677,Monday,07:00,1.7,sunny,walk,4.5,0.64,7.48,yes,06:37,06:44,0
N22DCCN903,Tuesday,07:00,4.8,cloudy,bike,21.3,0.84,6.75,yes,06:46,06:57,0
N22DCCN519,Monday,07:00,3.2,sunny,bike,18.9,0.61,6.67,yes,06:49,07:02,3
N22DCME147,Tuesday,07:00,5.7,rainy,bus,20.6,0.95,5.43,yes,06:43,06:55,0
N22DCDK557,Monday,07:00,5.4,sunny,bus,32.3,0.92,8.5,yes,06:49,07:00,1
N22DCME671,Wednesday,07:00,3.0,sunny,bike,19.0,0.52,5.82,yes,06:50,07:05,5
N22DCVT284,Saturday,07:00,3.3,rainy,bike,24.8,0.82,7.87,no,06:52,06:58,0
N22DCCN460,Saturday,07:00,1.5,rainy,walk,5.6,0.7,5.54,yes,06:43,06:47,0
N22DCME454,Saturday,07:00,9.9,rainy,bus,29.7,0.82,7.89,yes,06:40,06:43,0
N22DCCN686,Friday,07:00,6.9,cloudy,bus,26.8,0.89,5.88,yes,06:44,06:45,0
N22DCVT716,Friday,07:00,1.3,sunny,walk,4.1,0.95,6.27,no,06:40,06:43,0
N22DCME304,Monday,07:00,8.5,sunny,bus,27.7,0.5,6.3,yes,06:41,06:51,0
N22DCDK819,Thursday,07:00,2.1,cloudy,bike,21.2,0.54,8.05,yes,06:54,07:06,7
N22DCIT700,Tuesday,07:00,1.9,sunny,walk,5.7,0.54,6.9,no,06:40,06:54,0
N22DCCN409,Friday,07:00,0.7,rainy,walk,5.4,0.75,6.23,yes,06:52,06:55,0
N22DCIT336,Monday,07:00,9.0,windy,bus,22.1,0.87,5.33,yes,06:35,06:41,0
N22DCVT448,Sunday,07:00,3.6,sunny,bike,21.8,0.64,7.83,yes,06:50,06:52,0
N22DCCN986,Friday,07:00,1.2,sunny,walk,5.3,0.83,5.3,no,06:46,06:54,0
N22DCME258,Thursday,07:00,4.5,rainy,bike,21.1,0.51,7.6,yes,06:47,06:58,0
N22DCCN791,Tuesday,07:00,2.0,sunny,bike,23.2,0.95,5.49,no,06:54,07:03,3
N22DCIT330,Saturday,07:00,6.9,cloudy,bus,35.0,0.68,5.84,yes,06:48,07:03,3
N22DCCN586,Tuesday,07:00,4.1,cloudy,bike,20.4,0.88,5.66,yes,06:47,06:55,0
N22DCVT693,Sunday,07:00,9.3,sunny,bus,20.7,0.63,7.54,yes,06:33,06:33,0
N22DCIT118,Wednesday,07:00,9.7,sunny,bus,29.1,0.56,8.74,yes,06:40,06:49,0
N22DCDK515,Thursday,07:00,1.2,sunny,walk,4.2,0.95,5.89,yes,06:42,06:54,0
N22DCIT778,Friday,07:00,4.4,sunny,bike,15.3,0.86,7.33,yes,06:42,06:53,0
N22DCVT746,Thursday,07:00,7.4,sunny,bus,23.4,0.62,6.65,no,06:41,06:41,0
N22DCME841,Thursday,07:00,9.4,sunny,bus,32.0,0.72,5.36,no,06:42,06:50,0
N22DCDK757,Monday,07:00,7.3,windy,bus,28.2,0.76,5.43,yes,06:44,06:54,0
N22DCVT742,Saturday,07:00,6.2,rainy,bus,36.0,0.75,8.72,yes,06:49,07:02,3
N22DCME938,Thursday,07:00,4.3,sunny,bike,18.5,0.98,8.87,yes,06:46,06:58,0
N22DCME029,Sunday,07:00,3.7,rainy,bike,24.2,0.56,6.87,yes,06:50,07:00,1
N22DCDK047,Thursday,07:00,7.9,sunny,bus,38.2,0.88,8.89,no,06:47,06:54,0
N22DCVT118,Monday,07:00,4.8,sunny,bike,23.2,0.93,6.73,yes,06:47,06:48,0
N22DCIT753,Friday,07:00,9.0,rainy,bus,25.3,0.73,7.46,no,06:38,06:43,0
N22DCDK332,Saturday,07:00,4.7,sunny,bike,20.3,0.99,6.3,no,06:46,06:49,0
N22DCCN230,Saturday,07:00,9.5,cloudy,bus,25.7,0.69,8.07,no,06:37,06:46,0
N22DCME080,Friday,07:00,8.7,cloudy,bus,23.7,0.59,8.89,yes,06:37,06:48,0
N22DCVT152,Thursday,07:00,6.7,sunny,bus,20.7,0.62,6.94,yes,06:40,06:47,0
N22DCDK537,Friday,07:00,9.6,sunny,bus,38.6,0.77,6.74,yes,06:45,06:56,0
N22DCIT272,Monday,07:00,3.1,sunny,bike,18.4,0.81,5.21,yes,06:49,07:00,0
N22DCCN985,Monday,07:00,5.2,cloudy,bus,31.4,0.65,7.85,no,06:50,06:57,0
N22DCIT080,Thursday,07:00,9.8,sunny,bus,21.2,0.78,8.36,yes,06:32,06:43,0
N22DCME747,Friday,07:00,6.9,sunny,bus,31.8,0.84,8.27,yes,06:46,06:56,0
N22DCME325,Monday,07:00,7.9,cloudy,bus,27.0,0.54,6.99,yes,06:42,06:43,0
N22DCCN698,Thursday,07:00,8.2,windy,bus,36.2,0.59,7.85,yes,06:46,06:50,0
N22DCVT454,Thursday,07:00,4.4,rainy,bike,20.1,0.7,8.79,no,06:46,06:49,0
N22DCDK229,Monday,07:00,4.2,cloudy,bike,18.5,0.83,8.4,yes,06:46,06:49,0
N22DCME596,Thursday,07:00,7.6,cloudy,bus,21.9,0.52,8.19,yes,06:39,06:46,0
N22DCME974,Tuesday,07:00,2.7,sunny,bike,17.6,0.55,5.34,yes,06:50,07:01,2
N22DCDK491,Saturday,07:00,7.5,cloudy,bus,36.9,0.9,8.71,yes,06:47,06:55,0
N22DCVT246,Friday,07:00,1.5,sunny,walk,4.5,0.71,8.81,yes,06:40,06:46,0
N22DCVT122,Monday,07:00,2.7,sunny,bike,21.0,0.82,5.98,yes,06:52,06:54,0
N22DCIT826,Wednesday,07:00,8.0,sunny,bus,30.7,0.81,6.25,yes,06:44,06:56,0
N22DCCN296,Monday,07:00,7.5,rainy,bus,33.5,0.84,6.38,yes,06:46,06:58,0
N22DCCN356,Monday,07:00,6.9,sunny,bus,36.1,0.53,5.01,yes,06:48,06:52,0
N22DCCN955,Sunday,07:00,7.0,rainy,bus,31.6,0.76,8.57,yes,06:46,06:54,0
N22DCME330,Monday,07:00,2.7,sunny,bike,18.2,0.81,8.73,yes,06:51,06:59,0
N22DCIT570,Monday,07:00,4.4,cloudy,bike,23.1,0.94,8.86,yes,06:48,07:02,3
N22DCME568,Monday,07:00,1.2,sunny,walk,5.0,0.81,5.12,yes,06:45,06:47,0
N22DCDK653,Sunday,07:00,5.6,sunny,bus,39.3,0.61,6.72,no,06:51,06:55,0
N22DCVT875,Saturday,07:00,3.1,rainy,bike,21.9,0.65,8.21,yes,06:51,06:59,0
N22DCME960,Friday,07:00,4.9,cloudy,bike,21.9,0.92,5.84,yes,06:46,07:01,1
N22DCIT346,Monday,07:00,9.6,sunny,bus,34.4,0.99,7.0,yes,06:43,06:45,0
N22DCDK575,Saturday,07:00,0.9,cloudy,walk,5.7,0.58,5.96,no,06:50,07:03,3
N22DCDK418,Sunday,07:00,3.5,rainy,bike,19.7,0.85,6.31,no,06:49,06:59,0
N22DCIT944,Tuesday,07:00,7.0,sunny,bus,33.8,0.83,5.07,yes,06:47,06:52,0
N22DCVT769,Thursday,07:00,1.8,cloudy,walk,5.4,0.8,5.72,no,06:40,06:52,0
N22DCVT291,Monday,07:00,1.4,sunny,walk,4.6,0.56,7.92,yes,06:41,06:43,0
N22DCDK838,Thursday,07:00,7.3,windy,bus,29.0,0.62,6.29,yes,06:44,06:46,0
N22DCIT200,Sunday,07:00,8.2,rainy,bus,34.2,0.92,7.33,yes,06:45,06:55,0
N22DCME005,Saturday,07:00,5.5,cloudy,bus,20.1,0.82,5.01,no,06:43,06:44,0
N22DCCN481,Friday,07:00,2.9,sunny,bike,16.3,0.54,8.24,yes,06:49,07:00,1
N22DCCN608,Friday,07:00,8.7,sunny,bus,34.9,0.87,5.48,yes,06:45,06:48,0
N22DCME662,Saturday,07:00,9.7,sunny,bus,25.2,0.89,6.17,yes,06:36,06:43,0
N22DCIT556,Saturday,07:00,5.1,cloudy,bus,20.4,0.7,7.65,yes,06:45,06:50,0
N22DCVT783,Sunday,07:00,9.9,sunny,bus,32.8,0.69,7.12,yes,06:41,06:51,0
N22DCVT496,Saturday,07:00,5.2,cloudy,bus,23.3,0.93,8.0,yes,06:46,06:57,0
N22DCVT653,Saturday,07:00,2.5,cloudy,bike,21.0,0.51,7.96,no,06:52,07:00,0
N22DCCN448,Saturday,07:00,4.2,rainy,bike,19.5,0.54,7.14,yes,06:47,06:52,0
N22DCIT266,Saturday,07:00,6.8,sunny,bus,21.2,0.71,7.35,yes,06:40,06:46,0
N22DCME815,Tuesday,07:00,4.2,cloudy,bike,17.8,0.79,8.74,no,06:45,06:59,0
N22DCCN689,Tuesday,07:00,2.8,sunny,bike,19.0,0.52,5.46,yes,06:51,06:53,0
N22DCME424,Tuesday,07:00,9.4,sunny,bus,26.4,0.62,7.96,no,06:38,06:39,0
N22DCIT688,Friday,07:00,6.7,sunny,bus,24.7,0.53,5.37,yes,06:43,06:44,0
N22DCDK169,Thursday,07:00,2.4,sunny,bike,17.3,0.79,8.92,yes,06:51,06:53,0
N22DCDK667,Saturday,07:00,6.1,sunny,bus,38.8,0.69,8.62,yes,06:50,06:51,0
N22DCCN240,Wednesday,07:00,9.4,windy,bus,36.8,0.51,8.59,yes,06:44,06:55,0
N22DCIT041,Monday,07:00,3.4,sunny,bike,18.1,0.65,8.57,yes,06:48,06:49,0
N22DCCN246,Saturday,07:00,1.1,sunny,walk,5.5,0.81,8.66,yes,06:48,06:59,0
