student_id, weekday  , class_start_time, distance_km, weather, transport_mode, avg_speed_kmh, habitual_punctuality, sleep_hours, alarm_used, expected_time, check_in_time, late_minutes
N22DCDK090, Saturday , 07:00           ,         3.2, sunny  , bike          ,          24.3,                 0.94,        7.0 , yes       , 06:52        , 06:58        ,            0
N22DCCN015, Thursday , 07:00           ,         2.9, rainy  , bike          ,          22.5,                 0.96,        5.89, yes       , 06:52        , 06:53        ,            0
N22DCVT314, Tuesday  , 07:00           ,         3.9, cloudy , bike          ,          20.0,                 0.8 ,        6.18, yes       , 06:48        , 06:54        ,            0
N22DCCN240, Thursday , 07:00           ,         6.3, sunny  , bus           ,          25.1,                 0.63,        5.47, yes       , 06:44        , 06:56        ,            0
N22DCVT735, Thursday , 07:00           ,         8.0, sunny  , bus           ,          35.8,                 0.55,        8.72, yes       , 06:46        , 06:58        ,            0
N22DCME430, Monday   , 07:00           ,         0.7, sunny  , walk          ,           4.9,                 0.89,        5.69, yes       , 06:51        , 06:55        ,            0
N22DCCN418, Tuesday  , 07:00           ,         9.3, cloudy , bus           ,          39.6,                 1.0 ,        7.98, yes       , 06:45        , 06:49        ,            0
N22DCCN573, Tuesday  , 07:00           ,         0.6, windy  , walk          ,           5.4,                 0.7 ,        5.01, yes       , 06:53        , 07:02        ,            2
N22DCVT960, Tuesday  , 07:00           ,         6.5, sunny  , bus           ,          22.0,                 0.55,        6.6 , no        , 06:42        , 06:43        ,            0
N22DCVT190, Sunday   , 07:00           ,         9.7, cloudy , bus           ,          21.4,                 0.56,        6.48, yes       , 06:32        , 06:44        ,            0
N22DCCN798, Saturday , 07:00           ,         3.7, cloudy , bike          ,          22.0,                 0.66,        5.77, yes       , 06:49        , 06:52        ,            0
N22DCIT753, Friday   , 07:00           ,         1.1, cloudy , walk          ,           5.9,                 0.67,        8.38, no        , 06:48        , 06:58        ,            0
N22DCCN265, Friday   , 07:00           ,         9.5, sunny  , bus           ,          39.8,                 0.54,        7.93, no        , 06:45        , 06:53        ,            0
N22DCIT450, Wednesday, 07:00           ,         8.7, rainy  , bus           ,          37.6,                 0.89,        7.07, yes       , 06:46        , 06:59        ,            0
N22DCIT496, Tuesday  , 07:00           ,         7.3, rainy  , bus           ,          22.8,                 0.63,        6.24, no        , 06:40        , 06:45        ,            0
N22DCIT504, Thursday , 07:00           ,         0.7, cloudy , walk          ,           5.6,                 0.88,        8.1 , yes       , 06:52        , 06:55        ,            0
N22DCCN178, Friday   , 07:00           ,         7.3, sunny  , bus           ,          28.8,                 0.83,        6.62, yes       , 06:44        , 06:56        ,            0
N22DCIT501, Monday   , 07:00           ,         3.8, sunny  , bike          ,          24.7,                 0.64,        7.31, yes       , 06:50        , 06:52        ,            0
N22DCCN793, Saturday , 07:00           ,         2.4, sunny  , bike          ,          18.9,                 0.61,        8.47, yes       , 06:52        , 07:01        ,            1
N22DCVT434, Saturday , 07:00           ,         3.6, sunny  , bike          ,          20.8,                 0.75,        5.47, yes       , 06:49        , 06:53        ,            0
N22DCCN643, Wednesday, 07:00           ,         6.8, sunny  , bus           ,          30.9,                 0.58,        5.31, yes       , 06:46        , 06:51        ,            0
N22DCDK331, Sunday   , 07:00           ,         8.3, rainy  , bus           ,          37.3,                 0.51,        6.79, yes       , 06:46        , 06:52        ,            0
N22DCCN077, Tuesday  , 07:00           ,         3.8, windy  , bike          ,          20.8,                 0.6 ,        8.13, yes       , 06:49        , 07:03        ,            4
N22DCCN021, Tuesday  , 07:00           ,         6.0, cloudy , bus           ,          24.2,                 0.67,        5.96, no        , 06:45        , 06:59        ,            0
N22DCCN841, Thursday , 07:00           ,         6.2, sunny  , bus           ,          34.1,                 0.8 ,        5.85, no        , 06:49        , 06:56        ,            0
N22DCCN737, Thursday , 07:00           ,         7.0, sunny  , bus           ,          32.0,                 0.52,        6.37, yes       , 06:46        , 07:00        ,            0
N22DCME503, Monday   , 07:00           ,         6.9, rainy  , bus           ,          33.1,                 0.87,        6.49, yes       , 06:47        , 06:59        ,            0
N22DCDK466, Tuesday  , 07:00           ,         3.5, rainy  , bike          ,          16.3,                 0.96,        8.86, yes       , 06:47        , 06:51        ,            0
N22DCDK825, Friday   , 07:00           ,         7.9, sunny  , bus           ,          29.1,                 0.88,        5.39, yes       , 06:43        , 06:53        ,            0
N22DCCN653, Wednesday, 07:00           ,         3.1, sunny  , bike          ,          20.8,                 0.61,        7.17, no        , 06:51        , 06:55        ,            0
N22DCCN197, Sunday   , 07:00           ,         8.0, sunny  , bus           ,          30.7,                 0.98,        6.74, yes       , 06:44        , 06:51        ,            0
N22DCCN509, Monday   , 07:00           ,         6.7, windy  , bus           ,          20.3,                 0.8 ,        6.62, yes       , 06:40        , 06:54        ,            0
N22DCDK897, Tuesday  , 07:00           ,         5.5, sunny  , bus           ,          28.8,                 0.79,        7.24, yes       , 06:48        , 06:51        ,            0
N22DCME366, Saturday , 07:00           ,         4.6, cloudy , bike          ,          15.4,                 0.94,        6.65, yes       , 06:42        , 06:55        ,            0
N22DCIT585, Thursday , 07:00           ,         4.2, sunny  , bike          ,          17.6,                 0.84,        7.34, yes       , 06:45        , 06:58        ,            0
N22DCCN457, Tuesday  , 07:00           ,         4.4, windy  , bike          ,          16.8,                 0.53,        8.27, yes       , 06:44        , 06:49        ,            0
N22DCCN989, Saturday , 07:00           ,         4.3, sunny  , bike          ,          21.5,                 0.86,        5.59, yes       , 06:48        , 06:59        ,            0
N22DCIT760, Sunday   , 07:00           ,         3.7, windy  , bike          ,          23.7,                 0.61,        6.41, yes       , 06:50        , 07:01        ,            2
N22DCME816, Monday   , 07:00           ,         8.4, sunny  , bus           ,          38.2,                 0.56,        8.14, yes       , 06:46        , 07:00        ,            1
N22DCIT859, Friday   , 07:00           ,         4.6, sunny  , bike          ,          21.2,                 0.62,        7.76, no        , 06:46        , 06:57        ,            0
N22DCVT143, Monday   , 07:00           ,         4.5, rainy  , bike          ,          19.6,                 0.88,        7.91, yes       , 06:46        , 06:54        ,            0
N22DCIT430, Thursday , 07:00           ,         3.5, cloudy , bike          ,          22.2,                 0.52,        8.5 , yes       , 06:50        , 07:02        ,            3
N22DCCN484, Tuesday  , 07:00           ,         3.1, cloudy , bike          ,          24.2,                 0.79,        8.47, yes       , 06:52        , 07:00        ,            1
N22DCME023, Sunday   , 07:00           ,         9.1, sunny  , bus           ,          30.2,                 0.63,        6.58, yes       , 06:41        , 06:42        ,            0
N22DCVT779, Wednesday, 07:00           ,         3.7, cloudy , bike          ,          19.1,                 0.61,        7.11, yes       , 06:48        , 06:57        ,            0
N22DCDK721, Thursday , 07:00           ,         5.0, rainy  , bike          ,          18.3,                 0.82,        8.94, no        , 06:43        , 06:58        ,            0
N22DCDK983, Tuesday  , 07:00           ,         1.3, sunny  , walk          ,           5.3,                 0.66,        5.95, no        , 06:45        , 06:48        ,            0
N22DCVT671, Saturday , 07:00           ,         5.6, sunny  , bus           ,          22.1,                 0.54,        7.08, yes       , 06:44        , 06:53        ,            0
N22DCVT446, Sunday   , 07:00           ,         9.5, sunny  , bus           ,          37.5,                 0.81,        5.04, yes       , 06:44        , 06:57        ,            0
N22DCVT525, Thursday , 07:00           ,         3.4, rainy  , bike          ,          24.9,                 0.52,        6.76, yes       , 06:51        , 06:59        ,            0
