student_id,weekday,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,hour_start_time,traffic_condition,preparation_time,unexpected_event,class_importance,is_late
N22DCQCN332,Tuesday,1.0,cloudy,car,46.1,0.39,6.5,yes,10,light,44.0,no,low,no
N22DCQCN333,Monday,28.1,sunny,bike,18.2,0.63,7.3,yes,13,moderate,60.0,no,medium,yes
N22DCQCN334,Thursday,2.0,sunny,bike,11.8,0.65,7.6,yes,7,moderate,27.0,no,medium,no
N22DCQCN335,Tuesday,16.0,sunny,train,42.9,0.69,5.5,yes,16,moderate,25.0,no,medium,no
N22DCQCN336,Friday,6.4,rainy,bus,29.1,0.89,6.1,yes,13,moderate,36.0,no,medium,no
N22DCQCN337,Friday,10.6,cloudy,train,60.0,1.0,7.6,no,7,moderate,10.0,no,medium,no
N22DCQCN338,Tuesday,6.3,sunny,train,60.0,0.62,6.4,yes,9,moderate,23.0,no,medium,no
N22DCQCN339,Friday,8.0,sunny,bus,24.1,0.81,5.5,no,8,moderate,29.0,no,medium,no
N22DCQCN340,Tuesday,2.0,rainy,walk,5.7,0.63,5.6,yes,7,moderate,36.0,no,high,no
N22DCQCN341,Monday,1.3,sunny,bike,16.5,0.93,4.9,yes,8,heavy,41.0,no,medium,yes
N22DCQCN342,Thursday,24.9,sunny,bike,20.0,0.52,6.7,yes,13,light,48.0,no,medium,yes
N22DCQCN343,Thursday,19.4,sunny,train,56.3,0.7,6.4,yes,13,light,31.0,no,high,no
N22DCQCN344,Tuesday,18.7,cloudy,bus,29.1,0.56,7.7,yes,9,moderate,32.0,no,low,yes
N22DCQCN345,Friday,1.0,sunny,car,36.9,0.51,9.4,yes,7,heavy,16.0,no,medium,no
N22DCQCN346,Friday,15.9,cloudy,bus,26.7,1.0,10.0,yes,8,heavy,44.0,no,high,yes
N22DCQCN347,Friday,14.2,cloudy,car,36.8,0.64,7.0,yes,13,light,52.0,no,high,yes
N22DCQCN348,Wednesday,12.9,sunny,bus,19.1,0.32,9.2,yes,9,light,40.0,no,high,yes
N22DCQCN349,Wednesday,9.9,sunny,bus,31.2,0.86,9.7,yes,14,moderate,60.0,no,medium,yes
N22DCQCN350,Wednesday,15.0,cloudy,bus,29.8,0.74,6.9,yes,7,light,29.0,no,high,no
N22DCQCN351,Tuesday,1.0,rainy,bike,18.9,0.69,6.6,no,14,moderate,54.0,no,high,no
N22DCQCN352,Tuesday,10.5,cloudy,bike,18.2,0.59,8.8,yes,10,light,52.0,no,medium,yes
N22DCQCN353,Monday,10.4,sunny,bike,20.0,0.96,6.2,yes,9,moderate,10.0,no,low,no
N22DCQCN354,Friday,16.9,cloudy,bus,27.0,0.5,6.5,yes,8,moderate,44.0,no,medium,yes
N22DCQCN355,Monday,19.4,sunny,bus,20.9,0.7,9.0,yes,7,heavy,31.0,no,medium,yes
N22DCQCN356,Wednesday,6.6,sunny,car,36.3,0.46,8.0,yes,8,light,10.0,no,medium,no
N22DCQCN357,Thursday,17.7,cloudy,train,52.5,0.72,6.1,yes,14,moderate,35.0,no,medium,no
N22DCQCN358,Thursday,6.3,sunny,bike,20.1,0.5,4.5,yes,14,moderate,24.0,no,high,no
N22DCQCN359,Monday,13.0,cloudy,walk,5.0,0.72,10.0,no,8,moderate,41.0,no,low,yes
N22DCQCN360,Monday,1.8,sunny,bus,25.1,0.41,9.1,yes,8,heavy,25.0,no,medium,no
N22DCQCN361,Tuesday,9.7,cloudy,car,40.7,0.87,7.8,yes,8,moderate,30.0,no,high,no
N22DCQCN362,Tuesday,7.6,sunny,bike,20.0,0.71,6.8,yes,10,light,19.0,no,medium,no
N22DCQCN363,Monday,9.8,sunny,car,37.6,0.8,4.3,no,13,light,21.0,no,low,no
N22DCQCN364,Tuesday,16.0,sunny,car,36.9,0.93,4.9,yes,15,light,23.0,no,medium,no
N22DCQCN365,Thursday,11.4,sunny,bus,23.8,0.54,7.5,yes,8,light,35.0,no,high,no
N22DCQCN366,Thursday,12.2,sunny,car,34.0,0.3,8.1,yes,10,light,42.0,no,low,no
N22DCQCN367,Tuesday,10.1,sunny,bike,19.6,0.68,7.2,yes,10,light,22.0,no,high,no
N22DCQCN368,Thursday,9.4,sunny,car,39.0,0.51,8.6,yes,9,moderate,27.0,no,high,no
N22DCQCN369,Wednesday,15.6,cloudy,bus,28.5,0.49,5.3,yes,9,moderate,10.0,no,medium,no
N22DCQCN370,Friday,1.0,rainy,bus,20.9,0.69,9.1,yes,13,moderate,14.0,no,low,no
N22DCQCN371,Wednesday,1.0,sunny,walk,6.3,0.55,8.5,yes,14,heavy,14.0,no,low,no
N22DCQCN372,Tuesday,1.0,cloudy,car,31.6,0.46,9.4,yes,9,light,22.0,yes,medium,no
N22DCQCN373,Friday,21.1,rainy,walk,5.3,0.77,6.6,no,14,moderate,52.0,no,high,yes
N22DCQCN374,Thursday,16.0,sunny,bus,20.3,0.9,7.2,yes,8,moderate,29.0,no,high,yes
N22DCQCN375,Wednesday,17.9,sunny,car,31.1,1.0,7.0,no,16,light,10.0,no,medium,no
N22DCQCN376,Wednesday,7.7,sunny,bike,13.1,0.15,6.3,yes,9,light,28.0,no,high,no
N22DCQCN377,Friday,16.5,rainy,bike,19.5,0.88,6.8,yes,14,light,30.0,no,medium,yes
N22DCQCN378,Friday,11.9,sunny,bus,29.0,0.69,6.8,yes,14,moderate,41.0,no,high,no
N22DCQCN379,Friday,12.4,rainy,car,27.2,0.7,6.6,no,7,moderate,26.0,no,high,no
N22DCQCN380,Monday,1.0,cloudy,bike,18.2,0.33,7.1,yes,8,heavy,34.0,no,high,no
N22DCQCN381,Thursday,5.0,cloudy,bus,22.7,0.41,8.5,yes,13,light,10.0,no,medium,no
N22DCQCN382,Friday,25.5,sunny,walk,5.0,0.7,4.0,yes,13,heavy,40.0,no,high,yes
N22DCQCN383,Monday,15.1,cloudy,bus,25.1,0.94,7.2,yes,10,moderate,57.0,no,medium,yes
N22DCQCN384,Monday,7.6,rainy,bus,16.4,0.79,6.8,yes,7,moderate,60.0,no,medium,yes
N22DCQCN385,Monday,15.7,sunny,train,43.0,0.54,7.7,yes,9,heavy,46.0,no,low,yes
N22DCQCN386,Monday,1.0,cloudy,train,42.8,0.81,4.8,yes,15,light,24.0,no,high,no
N22DCQCN387,Monday,14.9,cloudy,bike,15.7,0.91,4.0,no,13,moderate,18.0,no,medium,yes
N22DCQCN388,Thursday,21.0,rainy,car,32.7,0.63,5.8,yes,13,moderate,32.0,no,high,yes
N22DCQCN389,Tuesday,16.8,cloudy,bus,29.0,0.91,7.8,no,15,light,36.0,no,high,no
N22DCQCN390,Tuesday,1.0,sunny,bike,14.9,0.75,5.8,yes,7,light,22.0,no,medium,no
N22DCQCN391,Wednesday,2.7,sunny,bus,26.6,0.78,5.0,no,13,moderate,22.0,no,medium,no
N22DCQCN392,Wednesday,23.6,cloudy,train,43.5,0.66,6.4,yes,16,light,33.0,no,high,no
N22DCQCN393,Monday,14.0,cloudy,bike,19.6,0.28,6.4,yes,15,light,21.0,no,high,no
N22DCQCN394,Monday,23.7,sunny,bus,24.4,0.69,6.8,no,13,light,29.0,no,low,yes
N22DCQCN395,Tuesday,9.2,sunny,walk,5.0,1.0,6.6,yes,15,light,46.0,no,medium,yes
N22DCQCN396,Monday,23.8,cloudy,bike,13.4,0.71,6.9,yes,9,moderate,29.0,no,high,yes
N22DCQCN397,Friday,7.7,sunny,bike,21.2,0.73,5.6,yes,8,moderate,55.0,no,medium,yes
N22DCQCN398,Monday,1.2,sunny,bus,27.0,0.77,6.9,no,8,moderate,38.0,no,low,no
N22DCQCN399,Wednesday,8.0,sunny,bike,15.1,1.0,5.3,no,8,light,30.0,no,medium,no
N22DCQCN400,Monday,5.9,sunny,bike,14.9,0.87,6.5,yes,16,moderate,22.0,no,high,no
N22DCQCN401,Tuesday,1.0,sunny,bus,29.3,0.81,8.0,yes,7,heavy,35.0,no,medium,no
N22DCQCN402,Monday,15.2,windy,bike,18.6,0.68,7.6,yes,16,heavy,39.0,no,medium,yes
N22DCQCN403,Tuesday,6.2,cloudy,walk,5.0,0.72,5.2,yes,7,light,41.0,no,medium,yes
N22DCQCN404,Wednesday,17.2,rainy,bike,17.8,0.64,6.3,yes,10,light,12.0,no,medium,yes
N22DCQCN405,Wednesday,1.0,sunny,car,41.2,0.96,5.3,yes,16,moderate,42.0,no,medium,no
N22DCQCN406,Monday,14.5,rainy,bus,19.8,1.0,6.4,yes,9,moderate,46.0,no,low,yes
N22DCQCN407,Monday,16.5,cloudy,bike,22.6,0.39,7.7,yes,8,moderate,41.0,no,medium,yes
N22DCQCN408,Tuesday,11.3,sunny,train,56.9,0.31,7.1,yes,8,moderate,37.0,no,medium,no
N22DCQCN409,Monday,5.6,sunny,car,24.2,0.38,7.4,yes,15,light,37.0,no,high,no
N22DCQCN410,Monday,9.7,sunny,bike,19.6,0.75,5.5,no,9,heavy,41.0,no,medium,yes
N22DCQCN411,Thursday,12.9,cloudy,train,57.4,0.58,9.2,yes,14,moderate,47.0,no,low,no
N22DCQCN412,Friday,13.3,sunny,train,48.4,1.0,5.8,yes,8,heavy,20.0,no,medium,no
N22DCQCN413,Monday,5.8,sunny,car,38.4,0.82,7.9,yes,15,light,29.0,no,medium,no
N22DCQCN414,Monday,14.1,rainy,walk,5.2,0.64,5.9,yes,7,moderate,10.0,no,high,yes
N22DCQCN415,Friday,19.2,sunny,walk,6.1,0.6,6.0,yes,15,light,11.0,no,medium,yes
N22DCQCN416,Monday,15.6,rainy,bus,25.1,0.72,9.4,yes,16,heavy,52.0,no,high,yes
N22DCQCN417,Wednesday,1.0,sunny,bike,14.1,0.77,6.3,no,7,heavy,12.0,no,medium,no
N22DCQCN418,Friday,15.4,rainy,bus,24.1,0.74,8.5,yes,14,moderate,47.0,yes,high,yes
N22DCQCN419,Monday,30.0,cloudy,bus,27.3,0.72,8.3,yes,7,moderate,33.0,no,high,yes
N22DCQCN420,Thursday,14.9,rainy,car,28.1,0.94,9.1,yes,9,moderate,35.0,no,medium,yes
N22DCQCN421,Monday,1.0,sunny,car,35.2,0.87,7.0,no,9,moderate,56.0,no,high,no
N22DCQCN422,Monday,6.0,cloudy,bike,14.8,0.39,6.3,yes,7,moderate,25.0,no,low,no
N22DCQCN423,Wednesday,1.0,cloudy,bus,27.6,0.54,4.7,no,9,light,38.0,no,low,no
N22DCQCN424,Tuesday,10.3,sunny,train,33.3,0.59,7.8,yes,9,moderate,23.0,no,low,no
N22DCQCN425,Thursday,20.2,sunny,bus,26.9,0.31,7.4,no,9,heavy,10.0,no,low,yes
N22DCQCN426,Monday,21.4,rainy,bike,18.6,0.61,6.0,yes,8,heavy,22.0,no,medium,yes
N22DCQCN427,Monday,3.8,sunny,bike,16.0,0.54,5.4,yes,14,light,30.0,no,medium,no
N22DCQCN428,Wednesday,1.0,cloudy,bus,18.4,0.62,8.4,yes,8,heavy,19.0,no,medium,no
N22DCQCN429,Friday,1.2,cloudy,walk,5.7,0.5,6.7,yes,8,heavy,19.0,yes,medium,no
N22DCQCN430,Thursday,15.2,sunny,bike,18.1,0.69,7.5,yes,10,moderate,34.0,no,medium,yes
N22DCQCN431,Friday,1.0,cloudy,car,34.2,0.3,6.5,yes,13,light,20.0,yes,high,no
N22DCQCN432,Tuesday,1.0,cloudy,car,34.5,0.67,8.4,yes,8,light,56.0,no,high,no
N22DCQCN433,Friday,1.0,cloudy,bus,20.5,0.84,5.6,yes,13,moderate,10.0,no,high,no
N22DCQCN434,Thursday,9.5,sunny,bike,15.9,1.0,8.4,yes,7,moderate,52.0,no,medium,yes
N22DCQCN435,Friday,11.1,sunny,bike,15.4,0.67,5.7,yes,8,heavy,22.0,no,high,no
N22DCQCN436,Friday,16.1,sunny,bus,26.0,0.45,4.1,yes,8,heavy,45.0,no,low,yes
N22DCQCN437,Wednesday,3.4,sunny,bike,20.3,0.66,8.6,no,13,moderate,32.0,no,medium,no
N22DCQCN438,Thursday,27.6,sunny,train,53.1,0.65,7.0,yes,8,light,41.0,no,low,yes
N22DCQCN439,Tuesday,1.0,cloudy,walk,5.0,1.0,7.3,yes,13,moderate,58.0,no,medium,no
N22DCQCN440,Thursday,20.5,windy,train,54.4,0.52,6.5,yes,14,moderate,60.0,no,low,yes
N22DCQCN441,Thursday,1.0,windy,bike,14.4,0.1,7.2,yes,15,moderate,10.0,no,low,no
N22DCQCN442,Friday,15.5,cloudy,bike,12.0,0.6,10.0,yes,15,light,37.0,yes,high,yes
N22DCQCN443,Friday,4.2,sunny,bike,18.7,0.87,7.7,no,9,heavy,48.0,no,high,no
N22DCQCN444,Tuesday,1.8,sunny,bus,22.1,0.76,5.7,no,7,heavy,25.0,no,medium,no
N22DCQCN445,Friday,2.8,sunny,train,46.6,0.65,9.4,yes,7,moderate,25.0,no,low,no
N22DCQCN446,Friday,3.7,sunny,walk,5.3,0.88,8.7,yes,13,moderate,24.0,no,medium,no
N22DCQCN447,Monday,16.1,rainy,train,50.6,0.65,9.6,yes,10,moderate,39.0,no,high,no
N22DCQCN448,Monday,1.3,sunny,car,33.3,0.51,4.6,yes,10,light,15.0,no,low,no
N22DCQCN449,Wednesday,19.2,sunny,bike,13.2,0.95,6.6,yes,14,heavy,37.0,no,high,yes
N22DCQCN450,Wednesday,12.6,sunny,train,49.3,0.75,7.0,yes,13,moderate,38.0,no,medium,no
N22DCQCN451,Monday,2.7,sunny,bike,13.5,0.52,5.6,yes,7,heavy,49.0,no,medium,no
N22DCQCN452,Tuesday,1.5,sunny,bus,26.1,0.89,8.8,no,13,heavy,29.0,no,high,no
N22DCQCN453,Tuesday,3.8,cloudy,car,32.5,1.0,6.7,yes,13,light,25.0,no,medium,no
N22DCQCN454,Thursday,1.0,sunny,car,37.7,1.0,4.0,yes,13,heavy,34.0,no,medium,yes
N22DCQCN455,Thursday,14.5,sunny,bus,27.7,0.88,8.4,yes,9,light,45.0,no,low,yes
N22DCQCN456,Monday,11.3,cloudy,walk,5.0,0.55,10.0,yes,7,moderate,31.0,yes,high,yes
N22DCQCN457,Thursday,30.0,sunny,bike,20.7,0.84,7.2,yes,8,moderate,56.0,no,medium,yes
N22DCQCN458,Friday,9.7,cloudy,bus,21.8,0.64,5.0,yes,14,moderate,56.0,no,high,yes
N22DCQCN459,Wednesday,2.3,cloudy,car,39.5,0.81,7.9,yes,15,moderate,17.0,no,high,no
N22DCQCN460,Thursday,6.5,rainy,bike,15.5,0.96,7.3,yes,8,light,41.0,no,medium,no
N22DCQCN461,Monday,21.3,rainy,train,51.7,0.53,9.4,yes,13,light,41.0,no,low,yes
N22DCQCN462,Wednesday,27.1,sunny,car,23.7,0.64,6.3,no,15,light,44.0,no,medium,yes
N22DCQCN463,Monday,22.4,sunny,train,46.3,0.57,7.7,no,8,heavy,18.0,no,medium,no
N22DCQCN464,Tuesday,7.9,sunny,bike,14.2,1.0,7.0,yes,13,light,10.0,no,medium,no
N22DCQCN465,Wednesday,24.7,cloudy,bus,22.6,1.0,6.4,yes,7,light,25.0,no,low,yes
N22DCQCN466,Tuesday,7.1,cloudy,bike,18.6,0.34,6.1,yes,7,heavy,50.0,no,low,yes
N22DCQCN467,Thursday,21.2,sunny,walk,5.9,0.73,7.6,no,10,light,40.0,no,medium,yes
N22DCQCN468,Monday,2.9,sunny,bike,19.3,0.52,5.0,yes,7,heavy,17.0,no,low,yes
N22DCQCN469,Thursday,26.4,cloudy,bike,19.4,1.0,9.6,yes,14,heavy,46.0,no,high,yes
N22DCQCN470,Wednesday,20.0,rainy,car,44.1,0.34,6.9,yes,8,moderate,47.0,no,low,yes
N22DCQCN471,Friday,6.6,rainy,train,46.1,0.57,8.8,no,13,light,43.0,no,medium,no
N22DCQCN472,Friday,12.3,cloudy,bike,17.4,0.95,7.4,yes,13,moderate,57.0,no,high,yes
N22DCQCN473,Wednesday,6.1,sunny,bike,19.2,0.74,4.7,no,16,moderate,40.0,no,medium,no
N22DCQCN474,Wednesday,21.1,cloudy,bike,15.7,0.82,8.4,yes,10,light,18.0,no,medium,yes
N22DCQCN475,Monday,19.1,windy,bike,19.0,0.8,9.9,yes,9,heavy,10.0,no,low,yes
N22DCQCN476,Tuesday,5.7,sunny,bus,30.4,0.81,6.2,no,7,light,10.0,no,medium,no
N22DCQCN477,Friday,1.0,sunny,car,26.7,0.5,8.7,yes,13,light,10.0,no,medium,no
N22DCQCN478,Monday,8.8,sunny,bike,24.5,0.54,5.5,yes,10,light,10.0,no,high,no
N22DCQCN479,Thursday,7.8,cloudy,bike,20.9,0.94,4.6,yes,10,light,31.0,no,medium,no
N22DCQCN480,Tuesday,23.4,rainy,car,32.5,0.64,4.0,yes,15,light,10.0,no,medium,yes
N22DCQCN481,Friday,9.5,rainy,walk,5.0,0.71,5.4,yes,15,light,26.0,yes,low,yes
N22DCQCN482,Wednesday,1.5,cloudy,bus,27.9,0.8,5.0,yes,13,light,31.0,no,medium,no
N22DCQCN483,Friday,21.9,cloudy,train,51.0,0.88,10.0,yes,8,moderate,39.0,no,medium,no
N22DCQCN484,Tuesday,15.3,cloudy,bike,12.2,0.63,8.6,yes,8,heavy,30.0,no,low,yes
N22DCQCN485,Wednesday,17.6,sunny,car,24.3,0.46,4.9,yes,10,light,19.0,no,high,no
N22DCQCN486,Friday,13.7,sunny,car,37.3,0.51,5.3,yes,14,light,10.0,no,high,no
N22DCQCN487,Tuesday,25.5,sunny,car,40.2,1.0,7.4,yes,14,light,37.0,no,high,no
N22DCQCN488,Monday,10.3,sunny,bus,26.0,0.45,9.2,yes,16,moderate,27.0,no,medium,no
N22DCQCN489,Friday,2.2,cloudy,bus,20.4,0.9,8.7,yes,9,heavy,10.0,no,low,no
N22DCQCN490,Monday,9.7,windy,bus,22.2,0.72,7.6,yes,14,moderate,14.0,no,low,no
N22DCQCN491,Wednesday,14.5,windy,walk,5.4,0.9,7.4,yes,16,heavy,17.0,no,high,yes
N22DCQCN492,Thursday,1.9,rainy,train,50.8,0.59,7.4,yes,13,moderate,31.0,no,low,no
N22DCQCN493,Friday,20.5,cloudy,bike,13.1,0.62,7.8,yes,8,moderate,21.0,no,high,yes
N22DCQCN494,Thursday,8.2,sunny,walk,5.8,0.33,6.8,yes,15,light,15.0,no,low,yes
N22DCQCN495,Friday,6.1,cloudy,bus,25.4,0.68,9.2,no,7,heavy,16.0,no,low,no
N22DCQCN496,Monday,2.4,sunny,bike,22.8,0.87,7.1,yes,13,moderate,30.0,no,medium,no
N22DCQCN497,Tuesday,18.5,sunny,bus,28.8,0.72,7.2,yes,9,moderate,21.0,yes,medium,yes
N22DCQCN498,Thursday,16.9,sunny,bike,17.3,0.86,7.3,yes,16,light,39.0,no,medium,yes
N22DCQCN499,Thursday,10.7,cloudy,car,37.5,0.67,9.3,yes,8,moderate,47.0,no,medium,no
N22DCQCN500,Tuesday,23.5,sunny,bike,22.2,0.6,7.1,yes,13,light,14.0,no,medium,yes
N22DCQCN001,Thursday,15.2,cloudy,walk,5.0,0.79,5.8,yes,14,heavy,33.0,no,high,yes
N22DCQCN002,Wednesday,10.2,sunny,walk,5.1,0.77,5.0,no,13,moderate,13.0,no,low,yes
N22DCQCN003,Tuesday,7.1,rainy,bus,33.1,0.36,8.1,yes,8,heavy,50.0,yes,medium,yes
N22DCQCN004,Monday,10.0,sunny,bus,28.2,1.0,9.3,yes,10,light,10.0,no,medium,no
N22DCQCN005,Monday,7.1,sunny,train,60.0,0.58,4.5,yes,7,moderate,14.0,no,high,no
N22DCQCN006,Tuesday,6.4,sunny,car,27.0,0.83,6.3,yes,8,light,24.0,no,medium,no
N22DCQCN007,Tuesday,12.8,windy,bike,15.9,0.83,7.7,yes,8,moderate,30.0,no,low,yes
N22DCQCN008,Wednesday,8.6,cloudy,bike,15.4,0.77,9.3,no,7,light,26.0,no,high,no
N22DCQCN009,Thursday,1.0,cloudy,bike,16.2,0.62,5.1,yes,15,light,10.0,yes,medium,no
N22DCQCN010,Tuesday,14.5,sunny,bike,18.4,0.93,8.1,yes,13,moderate,42.0,no,medium,yes
N22DCQCN011,Tuesday,6.4,sunny,bike,19.6,0.5,4.9,yes,10,light,38.0,no,medium,no
N22DCQCN012,Tuesday,11.5,rainy,car,34.2,0.85,8.2,yes,15,light,29.0,no,medium,no
N22DCQCN013,Monday,7.8,cloudy,car,38.8,0.54,8.2,yes,9,moderate,36.0,no,medium,no
N22DCQCN014,Monday,11.7,rainy,bus,24.8,0.75,6.2,yes,7,heavy,10.0,no,low,no
N22DCQCN015,Wednesday,1.0,sunny,bike,14.7,0.55,7.9,yes,7,heavy,10.0,no,medium,no
N22DCQCN016,Friday,24.4,sunny,bus,21.6,1.0,8.1,yes,15,light,41.0,no,high,yes
N22DCQCN017,Thursday,15.6,sunny,bus,25.0,0.77,7.4,yes,8,moderate,25.0,no,medium,no
N22DCQCN018,Friday,2.9,cloudy,walk,5.0,0.75,9.1,yes,7,moderate,10.0,no,high,no
N22DCQCN019,Monday,14.4,sunny,car,39.8,0.8,8.5,yes,9,heavy,29.0,no,high,no
N22DCQCN020,Wednesday,16.5,rainy,bus,19.5,0.62,9.5,yes,13,moderate,42.0,yes,medium,yes
N22DCQCN021,Monday,18.3,rainy,bus,26.7,0.68,4.9,yes,14,moderate,42.0,no,medium,yes
N22DCQCN022,Tuesday,12.9,sunny,train,50.4,0.6,7.1,yes,9,moderate,30.0,no,high,no
N22DCQCN023,Friday,1.0,sunny,bike,16.8,0.99,8.9,yes,8,moderate,19.0,no,high,no
N22DCQCN024,Monday,28.9,windy,bus,30.6,0.53,6.7,yes,14,moderate,37.0,no,medium,yes
N22DCQCN025,Thursday,14.9,sunny,bus,27.6,0.69,7.6,yes,14,light,10.0,no,high,no
N22DCQCN026,Tuesday,5.4,cloudy,train,48.9,0.93,4.4,yes,15,moderate,43.0,no,low,no
N22DCQCN027,Tuesday,23.0,sunny,bus,25.5,0.88,7.9,yes,13,moderate,24.0,no,medium,yes
N22DCQCN028,Monday,1.0,windy,bike,15.4,0.59,4.8,yes,8,moderate,42.0,no,medium,no
N22DCQCN029,Thursday,1.0,sunny,bus,18.5,0.44,4.8,yes,10,moderate,44.0,yes,low,no
N22DCQCN030,Friday,10.8,rainy,bus,19.7,0.48,5.7,yes,13,moderate,25.0,no,medium,yes
N22DCQCN031,Tuesday,5.0,cloudy,bike,21.8,0.71,9.1,yes,10,moderate,23.0,no,medium,no
N22DCQCN032,Friday,23.0,sunny,bike,16.2,0.48,10.0,yes,16,heavy,19.0,no,medium,yes
N22DCQCN033,Wednesday,18.4,sunny,bus,23.9,0.47,4.0,yes,9,light,25.0,no,low,yes
N22DCQCN034,Thursday,7.3,windy,car,30.4,0.81,7.0,yes,10,moderate,32.0,no,high,no
N22DCQCN035,Monday,10.8,sunny,car,34.5,0.43,4.9,yes,8,heavy,38.0,no,high,yes
N22DCQCN036,Tuesday,14.3,sunny,train,46.5,0.56,9.8,yes,7,moderate,24.0,no,high,no
N22DCQCN037,Wednesday,14.6,rainy,bus,26.6,0.67,7.3,yes,13,moderate,42.0,yes,medium,yes
N22DCQCN038,Monday,1.0,rainy,train,48.9,0.83,8.4,yes,10,moderate,25.0,no,high,no
N22DCQCN039,Thursday,1.0,cloudy,bus,18.5,1.0,5.9,yes,8,light,29.0,no,medium,no
N22DCQCN040,Tuesday,18.4,rainy,car,39.9,0.74,6.8,no,8,moderate,35.0,no,high,yes
N22DCQCN041,Wednesday,3.5,cloudy,bus,23.1,0.28,9.2,yes,14,light,19.0,no,low,no
N22DCQCN042,Wednesday,6.8,sunny,bus,26.5,0.49,8.0,yes,15,light,17.0,no,high,no
N22DCQCN043,Thursday,17.3,rainy,bus,23.0,0.39,4.0,yes,7,light,10.0,no,high,yes
N22DCQCN044,Tuesday,1.0,rainy,car,39.0,1.0,7.5,no,13,moderate,10.0,no,high,no
N22DCQCN045,Thursday,1.0,sunny,train,41.2,0.82,6.7,yes,13,moderate,18.0,no,medium,no
N22DCQCN046,Wednesday,6.5,sunny,bike,20.6,0.77,10.0,yes,7,moderate,17.0,no,medium,no
N22DCQCN047,Thursday,10.7,rainy,bus,28.3,0.7,6.9,yes,7,light,10.0,yes,low,no
N22DCQCN048,Friday,1.0,sunny,car,43.8,0.49,8.3,yes,8,moderate,33.0,no,medium,no
N22DCQCN049,Friday,21.7,cloudy,bus,26.0,0.97,9.2,yes,9,moderate,10.0,no,high,no
N22DCQCN050,Thursday,5.8,rainy,bike,18.9,0.43,8.0,yes,13,light,34.0,no,high,no
N22DCQCN051,Friday,8.9,cloudy,bus,25.3,0.76,5.3,yes,8,heavy,54.0,no,high,no
N22DCQCN052,Monday,1.0,sunny,bike,19.2,0.97,6.6,yes,13,light,25.0,no,medium,no
N22DCQCN053,Friday,23.6,sunny,train,42.6,0.88,6.6,yes,8,moderate,43.0,no,medium,yes
N22DCQCN054,Tuesday,1.4,rainy,bus,24.6,1.0,7.9,no,7,heavy,24.0,no,medium,no
N22DCQCN055,Wednesday,11.6,rainy,bike,14.2,0.87,5.1,yes,14,light,50.0,no,medium,yes
N22DCQCN056,Wednesday,7.4,sunny,bike,18.8,0.73,6.3,yes,7,moderate,32.0,no,medium,no
N22DCQCN057,Wednesday,11.4,cloudy,bus,22.0,0.62,7.4,yes,14,light,24.0,no,high,no
N22DCQCN058,Wednesday,11.3,sunny,bike,20.1,0.84,6.3,yes,13,moderate,22.0,no,low,no
N22DCQCN059,Wednesday,3.0,windy,walk,5.1,0.6,5.3,no,10,moderate,49.0,no,high,yes
N22DCQCN060,Thursday,7.9,sunny,bike,19.7,0.77,7.5,no,10,light,10.0,no,medium,no
N22DCQCN061,Monday,25.7,sunny,car,23.1,0.72,6.0,no,8,moderate,36.0,no,low,yes
N22DCQCN062,Thursday,1.0,cloudy,bus,24.9,0.6,9.7,yes,13,moderate,20.0,no,high,no
N22DCQCN063,Thursday,2.0,cloudy,bike,17.5,0.74,7.5,yes,13,moderate,20.0,no,high,no
N22DCQCN064,Wednesday,7.0,sunny,bike,22.2,1.0,9.1,yes,8,light,25.0,no,medium,no
N22DCQCN065,Wednesday,8.4,sunny,bike,18.8,0.39,8.5,yes,8,light,60.0,no,high,yes
N22DCQCN066,Tuesday,5.9,sunny,walk,5.0,0.45,7.2,yes,13,heavy,53.0,no,medium,yes
N22DCQCN067,Friday,15.9,windy,train,45.9,0.75,5.6,yes,14,moderate,17.0,no,low,no
N22DCQCN068,Monday,11.2,sunny,bus,25.5,0.71,6.1,yes,8,moderate,30.0,no,medium,no
N22DCQCN069,Tuesday,18.7,cloudy,bus,21.5,0.4,6.1,yes,9,moderate,37.0,no,high,yes
N22DCQCN070,Friday,5.1,windy,bike,19.5,0.68,6.9,no,7,heavy,41.0,yes,high,no
N22DCQCN071,Wednesday,5.8,cloudy,train,60.0,0.74,8.7,yes,7,moderate,50.0,no,medium,no
N22DCQCN072,Wednesday,19.7,sunny,bus,30.7,0.7,6.0,yes,16,moderate,20.0,no,high,no
N22DCQCN073,Wednesday,12.0,sunny,bus,27.8,0.47,8.4,no,9,light,22.0,no,low,no
N22DCQCN074,Monday,20.8,sunny,bike,19.1,0.98,6.5,yes,13,moderate,21.0,no,medium,yes
N22DCQCN075,Wednesday,9.3,sunny,bus,29.0,0.42,8.5,no,13,moderate,19.0,no,medium,no
N22DCQCN076,Thursday,13.7,sunny,bike,20.1,0.37,8.3,yes,7,heavy,30.0,no,high,yes
N22DCQCN077,Monday,1.0,cloudy,walk,5.5,0.59,4.7,yes,7,moderate,52.0,no,low,no
N22DCQCN078,Wednesday,17.3,sunny,bus,28.9,0.62,4.7,yes,9,moderate,16.0,no,medium,no
N22DCQCN079,Tuesday,8.5,rainy,car,30.7,0.92,8.5,no,10,light,45.0,no,high,no
